,wap,close,count,high,low,open,volume
2016-04-11 20:12:10,204.925,204.93,29,204.93,204.91,204.91,33
2016-04-11 20:12:15,204.926,204.93,4,204.93,204.92,204.92,5
2016-04-11 20:12:20,204.92,204.92,1,204.92,204.92,204.92,2
2016-04-11 20:12:25,204.941,204.95,24,204.96,204.93,204.93,36
2016-04-11 20:12:30,204.953,204.95,3,204.96,204.95,204.95,3
2016-04-11 20:12:35,204.955,204.95,3,204.96,204.95,204.96,4
2016-04-11 20:12:40,204.96,204.96,7,204.96,204.96,204.96,21
2016-04-11 20:12:45,204.96,204.96,1,204.96,204.95,204.96,1
2016-04-11 20:12:50,204.951,204.96,70,204.96,204.94,204.96,95
2016-04-11 20:12:55,204.945,204.94,5,204.95,204.94,204.95,6
2016-04-11 20:13:00,204.947,204.95,3,204.95,204.94,204.95,3
2016-04-11 20:13:05,204.944,204.94,42,204.95,204.94,204.94,96
2016-04-11 20:13:10,204.949,204.96,13,204.96,204.94,204.94,21
2016-04-11 20:13:15,204.952,204.95,48,204.96,204.95,204.96,73
2016-04-11 20:13:20,204.95,204.95,61,204.95,204.95,204.95,95
2016-04-11 20:13:25,204.946,204.95,8,204.95,204.94,204.95,11
2016-04-11 20:13:30,204.95,204.95,13,204.95,204.95,204.95,21
2016-04-11 20:13:35,204.968,205.0,182,205.0,204.94,204.94,416
2016-04-11 20:13:40,204.986,204.98,39,205.0,204.97,205.0,90
2016-04-11 20:13:45,204.991,205.0,160,205.0,204.97,204.98,347
2016-04-11 20:13:50,205.0,205.0,83,205.01,204.99,204.99,201
2016-04-11 20:13:55,204.995,204.99,24,205.0,204.99,205.0,45
2016-04-11 20:14:00,204.96,204.94,198,204.98,204.94,204.98,646
2016-04-11 20:14:05,204.951,204.96,99,204.97,204.93,204.93,201
2016-04-11 20:14:10,204.943,204.95,34,204.95,204.94,204.95,96
2016-04-11 20:14:15,204.953,204.95,16,204.96,204.95,204.95,55
2016-04-11 20:14:20,204.947,204.96,63,204.96,204.94,204.95,122
2016-04-11 20:14:25,204.957,204.96,5,204.96,204.95,204.95,7
2016-04-11 20:14:30,204.937,204.95,79,204.96,204.91,204.96,182
2016-04-11 20:14:35,204.95,204.95,0,204.96,204.95,204.95,0
2016-04-11 20:14:40,204.91,204.9,18,204.91,204.9,204.91,36
2016-04-11 20:14:45,204.91,204.91,1,204.91,204.9,204.91,1
2016-04-11 20:14:50,204.9,204.9,50,204.91,204.9,204.9,113
2016-04-11 20:14:55,204.9,204.89,19,204.91,204.89,204.91,25
2016-04-11 20:15:00,204.881,204.88,69,204.89,204.87,204.89,117
2016-04-11 20:15:05,204.82,204.8,231,204.87,204.8,204.87,760
2016-04-11 20:15:10,204.816,204.83,92,204.84,204.81,204.81,159
2016-04-11 20:15:15,204.825,204.83,42,204.83,204.82,204.83,58
2016-04-11 20:15:20,204.831,204.83,9,204.84,204.83,204.83,17
2016-04-11 20:15:25,204.859,204.86,38,204.87,204.83,204.83,49
2016-04-11 20:15:30,204.862,204.86,17,204.87,204.86,204.87,33
2016-04-11 20:15:35,204.87,204.87,12,204.88,204.87,204.87,12
2016-04-11 20:15:40,204.87,204.87,5,204.87,204.87,204.87,5
2016-04-11 20:15:45,204.894,204.89,144,204.91,204.87,204.87,249
2016-04-11 20:15:50,204.906,204.91,19,204.91,204.89,204.89,38
2016-04-11 20:15:55,204.952,204.95,121,204.98,204.91,204.92,310
2016-04-11 20:16:00,204.942,204.95,36,204.95,204.93,204.94,51
2016-04-11 20:16:05,204.956,204.96,4,204.96,204.95,204.95,33
2016-04-11 20:16:10,204.95,204.95,16,204.96,204.94,204.96,23
2016-04-11 20:16:15,204.945,204.94,19,204.95,204.94,204.95,32
2016-04-11 20:16:20,204.933,204.93,4,204.94,204.93,204.94,4
2016-04-11 20:16:25,204.932,204.92,12,204.94,204.92,204.94,23
2016-04-11 20:16:30,204.92,204.92,23,204.92,204.92,204.92,37
2016-04-11 20:16:35,204.928,204.93,3,204.93,204.92,204.93,9
2016-04-11 20:16:40,204.928,204.93,13,204.93,204.92,204.93,32
2016-04-11 20:16:45,204.934,204.94,4,204.94,204.93,204.93,22
2016-04-11 20:16:50,204.947,204.95,81,204.96,204.94,204.94,167
2016-04-11 20:16:55,204.955,204.95,12,204.96,204.95,204.95,37
2016-04-11 20:17:00,204.951,204.96,9,204.96,204.95,204.95,17
2016-04-11 20:17:05,204.937,204.94,85,204.95,204.92,204.95,199
2016-04-11 20:17:10,204.928,204.93,22,204.93,204.92,204.93,33
2016-04-11 20:17:15,204.918,204.91,9,204.92,204.91,204.92,11
2016-04-11 20:17:20,204.921,204.93,41,204.93,204.92,204.92,50
2016-04-11 20:17:25,204.909,204.91,53,204.93,204.9,204.92,100
2016-04-11 20:17:30,204.898,204.9,60,204.91,204.89,204.9,145
2016-04-11 20:17:35,204.9,204.9,4,204.91,204.9,204.9,4
2016-04-11 20:17:40,204.892,204.88,16,204.9,204.88,204.9,22
2016-04-11 20:17:45,204.893,204.9,27,204.91,204.88,204.88,44
2016-04-11 20:17:50,204.894,204.91,62,204.91,204.89,204.9,94
2016-04-11 20:17:55,204.892,204.9,20,204.9,204.89,204.9,29
2016-04-11 20:18:00,204.905,204.89,62,204.91,204.89,204.9,150
2016-04-11 20:18:05,204.892,204.9,21,204.91,204.89,204.89,28
2016-04-11 20:18:10,204.894,204.9,66,204.91,204.89,204.9,111
2016-04-11 20:18:15,204.888,204.88,21,204.9,204.88,204.9,68
2016-04-11 20:18:20,204.916,204.93,28,204.93,204.89,204.89,34
2016-04-11 20:18:25,204.933,204.93,12,204.94,204.92,204.93,15
2016-04-11 20:18:30,204.944,204.94,61,204.96,204.93,204.93,165
2016-04-11 20:18:35,204.929,204.93,15,204.93,204.92,204.93,18
2016-04-11 20:18:40,204.93,204.93,5,204.93,204.93,204.93,8
2016-04-11 20:18:45,204.924,204.94,17,204.94,204.92,204.93,19
2016-04-11 20:18:50,204.919,204.92,12,204.93,204.91,204.92,25
2016-04-11 20:18:55,204.943,204.97,20,204.97,204.93,204.94,25
2016-04-11 20:19:00,204.954,204.95,32,204.96,204.94,204.96,95
2016-04-11 20:19:05,204.955,204.96,9,204.96,204.95,204.95,20
2016-04-11 20:19:10,204.943,204.94,7,204.96,204.93,204.96,13
2016-04-11 20:19:15,204.96,204.98,44,204.98,204.94,204.94,73
2016-04-11 20:19:20,204.99,205.01,66,205.01,204.97,204.98,232
2016-04-11 20:19:25,205.065,205.08,522,205.11,205.01,205.01,1475
2016-04-11 20:19:30,205.083,205.07,139,205.09,205.07,205.08,214
2016-04-11 20:19:35,205.102,205.1,65,205.11,205.08,205.09,106
2016-04-11 20:19:40,205.098,205.11,180,205.12,205.07,205.1,298
2016-04-11 20:19:45,205.098,205.09,19,205.11,205.08,205.1,33
2016-04-11 20:19:50,205.094,205.1,59,205.11,205.08,205.09,142
2016-04-11 20:19:55,205.104,205.1,22,205.11,205.1,205.11,69
2016-04-11 20:20:00,205.068,205.06,67,205.1,205.05,205.1,95
2016-04-11 20:20:05,205.063,205.07,36,205.08,205.05,205.05,79
2016-04-11 20:20:10,205.069,205.07,19,205.07,205.06,205.06,30
2016-04-11 20:20:15,205.067,205.06,20,205.07,205.06,205.07,38
2016-04-11 20:20:20,205.052,205.06,7,205.06,205.05,205.05,9
2016-04-11 20:20:25,205.044,205.05,59,205.06,205.03,205.06,87
2016-04-11 20:20:30,205.037,205.05,40,205.06,205.03,205.05,99
2016-04-11 20:20:35,205.061,205.07,29,205.07,205.05,205.06,39
2016-04-11 20:20:40,205.071,205.07,15,205.08,205.06,205.07,29
2016-04-11 20:20:45,205.068,205.08,9,205.08,205.06,205.07,20
2016-04-11 20:20:50,205.124,205.13,130,205.15,205.08,205.08,262
2016-04-11 20:20:55,205.115,205.12,73,205.13,205.1,205.13,130
2016-04-11 20:21:00,205.13,205.13,7,205.13,205.13,205.13,7
2016-04-11 20:21:05,205.118,205.1,34,205.13,205.1,205.13,49
2016-04-11 20:21:10,205.111,205.11,8,205.12,205.11,205.11,27
2016-04-11 20:21:15,205.089,205.07,21,205.11,205.07,205.11,36
2016-04-11 20:21:20,205.076,205.08,4,205.08,205.07,205.07,77
2016-04-11 20:21:25,205.096,205.12,37,205.12,205.07,205.07,62
2016-04-11 20:21:30,205.143,205.15,38,205.15,205.13,205.13,93
2016-04-11 20:21:35,205.148,205.16,33,205.16,205.13,205.14,49
2016-04-11 20:21:40,205.141,205.13,27,205.16,205.12,205.16,58
2016-04-11 20:21:45,205.13,205.12,5,205.14,205.12,205.14,8
2016-04-11 20:21:50,205.114,205.11,65,205.13,205.1,205.12,108
2016-04-11 20:21:55,205.11,205.1,28,205.11,205.1,205.11,45
2016-04-11 20:22:00,205.108,205.14,25,205.14,205.1,205.1,55
2016-04-11 20:22:05,205.135,205.13,6,205.14,205.13,205.13,16
2016-04-11 20:22:10,205.123,205.11,16,205.13,205.1,205.13,19
2016-04-11 20:22:15,205.108,205.1,6,205.11,205.1,205.11,6
2016-04-11 20:22:20,205.115,205.11,61,205.12,205.1,205.11,198
2016-04-11 20:22:25,205.1,205.1,21,205.11,205.09,205.11,152
2016-04-11 20:22:30,205.096,205.1,42,205.11,205.08,205.1,78
2016-04-11 20:22:35,205.1,205.1,22,205.1,205.1,205.1,39
2016-04-11 20:22:40,205.114,205.11,13,205.13,205.11,205.11,17
2016-04-11 20:22:45,205.096,205.11,80,205.11,205.08,205.11,181
2016-04-11 20:22:50,205.135,205.13,57,205.14,205.1,205.11,119
2016-04-11 20:22:55,205.135,205.1,69,205.15,205.1,205.14,197
2016-04-11 20:23:00,205.102,205.1,4,205.11,205.1,205.1,5
2016-04-11 20:23:05,205.096,205.09,20,205.11,205.08,205.1,25
2016-04-11 20:23:10,205.092,205.09,10,205.1,205.09,205.09,17
2016-04-11 20:23:15,205.082,205.09,36,205.09,205.06,205.09,59
2016-04-11 20:23:20,205.09,205.08,9,205.1,205.08,205.09,12
2016-04-11 20:23:25,205.08,205.08,24,205.09,205.08,205.08,40
2016-04-11 20:23:30,205.089,205.09,4,205.09,205.08,205.08,9
2016-04-11 20:23:35,205.078,205.07,5,205.08,205.07,205.08,6
2016-04-11 20:23:40,205.07,205.07,24,205.08,205.07,205.08,72
2016-04-11 20:23:45,205.072,205.08,15,205.08,205.07,205.07,24
2016-04-11 20:23:50,205.078,205.08,12,205.08,205.07,205.07,14
2016-04-11 20:23:55,205.078,205.08,3,205.09,205.07,205.09,5
2016-04-11 20:24:00,205.079,205.08,14,205.08,205.07,205.08,15
2016-04-11 20:24:05,205.069,205.07,9,205.09,205.06,205.09,10
2016-04-11 20:24:10,205.06,205.06,10,205.06,205.06,205.06,18
2016-04-11 20:24:15,205.07,205.08,21,205.08,205.06,205.07,34
2016-04-11 20:24:20,205.071,205.07,16,205.08,205.07,205.08,22
2016-04-11 20:24:25,205.041,205.01,175,205.08,205.01,205.07,510
2016-04-11 20:24:30,205.002,205.01,143,205.02,204.98,205.01,477
2016-04-11 20:24:35,205.014,205.02,62,205.02,205.0,205.01,82
2016-04-11 20:24:40,205.043,205.03,94,205.06,205.01,205.02,141
2016-04-11 20:24:45,205.039,205.03,13,205.04,205.02,205.04,31
2016-04-11 20:24:50,205.041,205.05,31,205.05,205.03,205.03,50
2016-04-11 20:24:55,205.055,205.04,29,205.06,205.04,205.06,74
2016-04-11 20:25:00,205.046,205.04,17,205.05,205.04,205.04,33
2016-04-11 20:25:05,205.049,205.04,31,205.05,205.03,205.03,49
2016-04-11 20:25:10,205.03,205.03,24,205.04,205.02,205.03,46
2016-04-11 20:25:15,205.021,205.03,21,205.03,205.01,205.03,47
2016-04-11 20:25:20,205.028,205.02,13,205.04,205.02,205.03,24
2016-04-11 20:25:25,205.03,205.03,21,205.03,205.03,205.03,83
2016-04-11 20:25:30,205.022,205.05,180,205.05,205.01,205.03,351
2016-04-11 20:25:35,205.119,205.11,282,205.15,205.06,205.06,646
2016-04-11 20:25:40,205.116,205.15,41,205.15,205.1,205.11,74
2016-04-11 20:25:45,205.144,205.15,44,205.15,205.13,205.14,95
2016-04-11 20:25:50,205.169,205.17,72,205.18,205.16,205.16,135
2016-04-11 20:25:55,205.164,205.16,42,205.18,205.15,205.18,114
2016-04-11 20:26:00,205.148,205.15,71,205.16,205.14,205.16,112
2016-04-11 20:26:05,205.152,205.16,5,205.16,205.15,205.15,8
2016-04-11 20:26:10,205.154,205.17,52,205.17,205.14,205.16,241
2016-04-11 20:26:15,205.154,205.14,266,205.18,205.13,205.17,544
2016-04-11 20:26:20,205.141,205.15,25,205.15,205.13,205.14,55
2016-04-11 20:26:25,205.122,205.11,99,205.14,205.1,205.14,201
2016-04-11 20:26:30,205.087,205.07,77,205.11,205.06,205.11,230
2016-04-11 20:26:35,205.072,205.08,52,205.09,205.07,205.08,105
2016-04-11 20:26:40,205.062,205.06,11,205.07,205.06,205.07,13
2016-04-11 20:26:45,205.041,205.03,105,205.06,205.01,205.05,259
2016-04-11 20:26:50,205.08,205.11,48,205.11,205.04,205.04,81
2016-04-11 20:26:55,205.099,205.09,37,205.13,205.09,205.11,68
2016-04-11 20:27:00,205.1,205.11,18,205.11,205.09,205.09,29
2016-04-11 20:27:05,205.107,205.1,12,205.12,205.1,205.11,23
2016-04-11 20:27:10,205.056,205.04,100,205.1,205.03,205.1,167
2016-04-11 20:27:15,205.024,205.03,54,205.04,205.02,205.03,91
2016-04-11 20:27:20,205.049,205.06,41,205.06,205.03,205.03,47
2016-04-11 20:27:25,205.041,205.04,15,205.05,205.04,205.05,24
2016-04-11 20:27:30,205.038,205.04,34,205.05,205.02,205.03,49
2016-04-11 20:27:35,205.026,205.02,26,205.03,205.02,205.03,39
2016-04-11 20:27:40,205.03,205.04,26,205.05,205.01,205.01,35
2016-04-11 20:27:45,205.048,205.03,24,205.05,205.03,205.04,39
2016-04-11 20:27:50,205.04,205.04,9,205.04,205.03,205.04,37
2016-04-11 20:27:55,205.008,204.99,27,205.03,204.99,205.03,73
2016-04-11 20:28:00,204.954,204.95,122,205.0,204.93,204.99,364
2016-04-11 20:28:05,204.941,204.93,59,204.95,204.93,204.94,142
2016-04-11 20:28:10,204.96,204.97,88,204.98,204.94,204.94,182
2016-04-11 20:28:15,204.986,204.97,23,205.0,204.97,204.97,32
2016-04-11 20:28:20,204.952,204.97,48,204.97,204.93,204.95,101
2016-04-11 20:28:25,204.961,204.93,86,204.98,204.93,204.97,148
2016-04-11 20:28:30,204.937,204.94,49,204.95,204.93,204.94,114
2016-04-11 20:28:35,204.931,204.94,109,204.94,204.91,204.94,253
2016-04-11 20:28:40,204.938,204.94,53,204.94,204.93,204.94,93
2016-04-11 20:28:45,204.951,204.97,41,204.97,204.94,204.95,135
2016-04-11 20:28:50,204.969,204.94,73,204.98,204.94,204.97,142
2016-04-11 20:28:55,204.93,204.93,9,204.94,204.93,204.93,22
2016-04-11 20:29:00,204.939,204.94,35,204.94,204.93,204.94,78
2016-04-11 20:29:05,204.948,204.96,14,204.96,204.93,204.94,25
2016-04-11 20:29:10,204.961,204.97,14,204.97,204.95,204.96,25
2016-04-11 20:29:15,204.962,204.95,7,204.97,204.95,204.97,13
2016-04-11 20:29:20,204.965,204.97,5,204.97,204.96,204.96,6
2016-04-11 20:29:25,204.941,204.92,99,204.96,204.91,204.96,263
2016-04-11 20:29:30,204.919,204.94,39,204.94,204.91,204.93,130
2016-04-11 20:29:35,204.933,204.94,25,204.94,204.92,204.94,35
2016-04-11 20:29:40,204.928,204.91,35,204.94,204.91,204.93,120
2016-04-11 20:29:45,204.926,204.94,29,204.94,204.91,204.92,80
2016-04-11 20:29:50,204.923,204.92,5,204.93,204.92,204.93,7
2016-04-11 20:29:55,204.925,204.93,15,204.93,204.92,204.92,26
2016-04-11 20:30:00,204.885,204.86,163,204.92,204.86,204.92,485
2016-04-11 20:30:05,204.851,204.89,138,204.9,204.83,204.86,474
2016-04-11 20:30:10,204.892,204.89,38,204.9,204.88,204.9,60
2016-04-11 20:30:15,204.886,204.88,30,204.89,204.88,204.88,54
2016-04-11 20:30:20,204.896,204.92,31,204.92,204.88,204.89,59
2016-04-11 20:30:25,204.92,204.92,43,204.93,204.91,204.92,189
2016-04-11 20:30:30,204.909,204.91,6,204.91,204.9,204.91,19
2016-04-11 20:30:35,204.92,204.93,16,204.93,204.91,204.92,21
2016-04-11 20:30:40,204.921,204.93,8,204.93,204.92,204.92,8
2016-04-11 20:30:45,204.93,204.93,1,204.93,204.92,204.93,1
2016-04-11 20:30:50,204.931,204.94,12,204.94,204.93,204.93,13
2016-04-11 20:30:55,204.923,204.93,15,204.93,204.91,204.93,17
2016-04-11 20:31:00,204.961,204.98,79,204.98,204.94,204.94,174
2016-04-11 20:31:05,204.968,204.98,17,204.98,204.96,204.97,21
2016-04-11 20:31:10,204.961,204.96,18,204.97,204.96,204.97,28
2016-04-11 20:31:15,204.965,204.97,11,204.97,204.96,204.96,17
2016-04-11 20:31:20,204.97,204.97,2,204.97,204.97,204.97,2
2016-04-11 20:31:25,205.008,205.0,123,205.03,204.97,204.98,305
2016-04-11 20:31:30,204.983,204.97,24,204.99,204.97,204.99,73
2016-04-11 20:31:35,204.973,204.97,35,204.98,204.97,204.98,53
2016-04-11 20:31:40,204.979,204.99,31,204.99,204.97,204.98,68
2016-04-11 20:31:45,204.99,205.0,31,205.01,204.98,204.98,75
2016-04-11 20:31:50,204.968,204.96,17,205.0,204.96,205.0,40
2016-04-11 20:31:55,204.96,204.96,19,204.97,204.95,204.97,24
2016-04-11 20:32:00,204.96,204.96,1,204.96,204.96,204.96,1
2016-04-11 20:32:05,204.987,205.01,84,205.01,204.96,204.96,161
2016-04-11 20:32:10,205.013,205.03,30,205.03,205.01,205.01,44
2016-04-11 20:32:15,204.999,204.99,51,205.03,204.99,205.03,82
2016-04-11 20:32:20,204.995,205.01,18,205.01,204.99,204.99,28
2016-04-11 20:32:25,205.01,205.02,11,205.02,205.0,205.0,16
2016-04-11 20:32:30,205.017,205.01,12,205.02,205.01,205.02,21
2016-04-11 20:32:35,204.999,204.98,10,205.01,204.98,205.01,10
2016-04-11 20:32:40,204.981,204.99,13,204.99,204.97,204.98,18
2016-04-11 20:32:45,204.965,204.97,22,204.97,204.96,204.97,38
2016-04-11 20:32:50,204.99,204.99,11,205.0,204.98,204.99,23
2016-04-11 20:32:55,205.01,205.01,26,205.02,204.99,204.99,48
2016-04-11 20:33:00,204.993,204.98,8,205.02,204.98,205.01,47
2016-04-11 20:33:05,204.95,204.92,90,204.98,204.92,204.98,143
2016-04-11 20:33:10,204.892,204.89,236,204.91,204.87,204.91,619
2016-04-11 20:33:15,204.873,204.88,88,204.89,204.86,204.89,191
2016-04-11 20:33:20,204.883,204.89,6,204.89,204.86,204.89,6
2016-04-11 20:33:25,204.909,204.91,36,204.92,204.88,204.89,57
2016-04-11 20:33:30,204.891,204.88,13,204.9,204.88,204.9,33
2016-04-11 20:33:35,204.897,204.89,11,204.9,204.89,204.89,14
2016-04-11 20:33:40,204.89,204.89,0,204.89,204.89,204.89,0
2016-04-11 20:33:45,204.897,204.9,16,204.9,204.88,204.88,19
2016-04-11 20:33:50,204.909,204.91,5,204.91,204.9,204.91,11
2016-04-11 20:33:55,204.891,204.88,38,204.9,204.88,204.9,55
2016-04-11 20:34:00,204.876,204.88,39,204.88,204.87,204.88,78
2016-04-11 20:34:05,204.87,204.87,7,204.87,204.86,204.87,20
2016-04-11 20:34:10,204.876,204.88,12,204.88,204.87,204.87,21
2016-04-11 20:34:15,204.874,204.88,11,204.88,204.87,204.87,13
2016-04-11 20:34:20,204.893,204.9,8,204.9,204.88,204.88,14
2016-04-11 20:34:25,204.885,204.88,69,204.9,204.87,204.89,101
2016-04-11 20:34:30,204.862,204.86,13,204.87,204.86,204.87,24
2016-04-11 20:34:35,204.882,204.89,101,204.89,204.87,204.87,200
2016-04-11 20:34:40,204.89,204.89,3,204.89,204.89,204.89,5
2016-04-11 20:34:45,204.89,204.89,0,204.89,204.89,204.89,0
2016-04-11 20:34:50,204.89,204.89,25,204.89,204.88,204.89,48
2016-04-11 20:34:55,204.901,204.91,49,204.92,204.89,204.89,97
2016-04-11 20:35:00,204.891,204.89,58,204.91,204.89,204.91,105
2016-04-11 20:35:05,204.899,204.9,14,204.9,204.89,204.9,16
2016-04-11 20:35:10,204.899,204.89,6,204.9,204.89,204.9,15
2016-04-11 20:35:15,204.88,204.88,24,204.89,204.87,204.89,79
2016-04-11 20:35:20,204.88,204.88,7,204.89,204.87,204.88,12
2016-04-11 20:35:25,204.863,204.83,397,204.89,204.83,204.89,1411
2016-04-11 20:35:30,204.821,204.82,90,204.85,204.81,204.83,220
2016-04-11 20:35:35,204.829,204.84,56,204.84,204.81,204.81,174
2016-04-11 20:35:40,204.853,204.86,53,204.86,204.83,204.84,113
2016-04-11 20:35:45,204.859,204.85,60,204.86,204.85,204.85,116
2016-04-11 20:35:50,204.881,204.9,195,204.9,204.85,204.85,633
2016-04-11 20:35:55,204.893,204.9,3,204.9,204.89,204.89,3
