,wap,close,count,high,low,open,volume
2016-04-11 20:36:00,204.899,204.9,50,204.9,204.89,204.9,157
2016-04-11 20:36:05,204.908,204.91,170,204.92,204.9,204.9,505
2016-04-11 20:36:10,204.892,204.89,28,204.91,204.88,204.9,79
2016-04-11 20:36:15,204.869,204.88,45,204.88,204.86,204.87,81
2016-04-11 20:36:20,204.877,204.87,3,204.88,204.87,204.88,3
2016-04-11 20:36:25,204.864,204.85,9,204.88,204.85,204.88,10
2016-04-11 20:36:30,204.86,204.86,17,204.86,204.86,204.86,37
2016-04-11 20:36:35,204.874,204.88,20,204.88,204.87,204.87,48
2016-04-11 20:36:40,204.891,204.9,13,204.9,204.88,204.88,28
2016-04-11 20:36:45,204.915,204.92,36,204.92,204.9,204.91,46
2016-04-11 20:36:50,204.915,204.91,13,204.92,204.91,204.92,27
2016-04-11 20:36:55,204.912,204.92,20,204.92,204.9,204.91,21
2016-04-11 20:37:00,204.92,204.92,26,204.92,204.92,204.92,46
2016-04-11 20:37:05,204.907,204.9,5,204.92,204.9,204.92,9
2016-04-11 20:37:10,204.919,204.93,28,204.93,204.9,204.9,39
2016-04-11 20:37:15,204.921,204.92,22,204.93,204.92,204.93,39
2016-04-11 20:37:20,204.936,204.93,24,204.95,204.92,204.93,26
2016-04-11 20:37:25,204.91,204.91,36,204.92,204.9,204.92,84
2016-04-11 20:37:30,204.904,204.89,39,204.92,204.89,204.92,79
2016-04-11 20:37:35,204.904,204.91,79,204.91,204.88,204.89,147
2016-04-11 20:37:40,204.9,204.9,24,204.9,204.89,204.9,35
2016-04-11 20:37:45,204.888,204.88,9,204.9,204.88,204.9,12
2016-04-11 20:37:50,204.882,204.89,30,204.89,204.88,204.89,74
2016-04-11 20:37:55,204.887,204.89,6,204.89,204.88,204.88,33
2016-04-11 20:38:00,204.88,204.88,3,204.88,204.88,204.88,4
2016-04-11 20:38:05,204.889,204.88,14,204.89,204.88,204.89,16
2016-04-11 20:38:10,204.885,204.89,1,204.89,204.88,204.89,6
2016-04-11 20:38:15,204.876,204.88,14,204.89,204.87,204.88,18
2016-04-11 20:38:20,204.865,204.88,21,204.88,204.85,204.87,41
2016-04-11 20:38:25,204.901,204.92,156,204.94,204.88,204.88,450
2016-04-11 20:38:30,204.963,204.98,156,204.98,204.93,204.94,480
2016-04-11 20:38:35,204.96,204.97,80,204.97,204.95,204.97,190
2016-04-11 20:38:40,204.966,204.97,33,204.98,204.96,204.97,45
2016-04-11 20:38:45,205.044,205.07,368,205.08,204.97,204.97,864
2016-04-11 20:38:50,205.077,205.08,94,205.08,205.07,205.08,199
2016-04-11 20:38:55,205.076,205.08,28,205.09,205.07,205.08,97
2016-04-11 20:39:00,205.088,205.09,24,205.09,205.08,205.08,82
2016-04-11 20:39:05,205.09,205.09,47,205.1,205.08,205.09,112
2016-04-11 20:39:10,205.081,205.08,35,205.09,205.07,205.09,117
2016-04-11 20:39:15,205.102,205.11,101,205.12,205.08,205.08,252
2016-04-11 20:39:20,205.113,205.12,63,205.12,205.1,205.11,200
2016-04-11 20:39:25,205.156,205.15,200,205.18,205.12,205.13,509
2016-04-11 20:39:30,205.135,205.14,63,205.16,205.12,205.15,208
2016-04-11 20:39:35,205.136,205.14,17,205.14,205.13,205.14,93
2016-04-11 20:39:40,205.14,205.14,6,205.15,205.13,205.14,27
2016-04-11 20:39:45,205.177,205.2,283,205.2,205.14,205.14,759
2016-04-11 20:39:50,205.219,205.24,191,205.26,205.18,205.2,532
2016-04-11 20:39:55,205.236,205.23,163,205.26,205.22,205.25,328
2016-04-11 20:40:00,205.206,205.2,41,205.24,205.2,205.24,86
2016-04-11 20:40:05,205.177,205.17,135,205.21,205.16,205.21,333
2016-04-11 20:40:10,205.201,205.21,179,205.22,205.17,205.17,750
2016-04-11 20:40:15,205.192,205.18,88,205.21,205.17,205.21,177
2016-04-11 20:40:20,205.17,205.18,41,205.18,205.17,205.17,142
2016-04-11 20:40:25,205.159,205.16,181,205.18,205.14,205.17,371
2016-04-11 20:40:30,205.167,205.17,11,205.17,205.15,205.16,29
2016-04-11 20:40:35,205.194,205.2,132,205.2,205.17,205.18,373
2016-04-11 20:40:40,205.196,205.19,87,205.2,205.19,205.2,164
2016-04-11 20:40:45,205.19,205.19,29,205.19,205.18,205.19,62
2016-04-11 20:40:50,205.197,205.19,41,205.21,205.19,205.2,61
2016-04-11 20:40:55,205.203,205.2,48,205.21,205.2,205.2,86
2016-04-11 20:41:00,205.19,205.19,8,205.2,205.19,205.19,10
2016-04-11 20:41:05,205.196,205.2,11,205.2,205.19,205.2,39
2016-04-11 20:41:10,205.19,205.19,24,205.2,205.18,205.19,69
2016-04-11 20:41:15,205.199,205.2,22,205.2,205.19,205.19,45
2016-04-11 20:41:20,205.199,205.2,36,205.21,205.19,205.2,55
2016-04-11 20:41:25,205.19,205.19,14,205.2,205.18,205.2,31
2016-04-11 20:41:30,205.19,205.2,69,205.2,205.19,205.19,165
2016-04-11 20:41:35,205.195,205.2,2,205.2,205.19,205.19,18
2016-04-11 20:41:40,205.19,205.19,4,205.19,205.19,205.19,5
2016-04-11 20:41:45,205.198,205.2,79,205.2,205.19,205.19,152
2016-04-11 20:41:50,205.198,205.2,45,205.2,205.18,205.2,80
2016-04-11 20:41:55,205.2,205.2,14,205.2,205.2,205.2,43
2016-04-11 20:42:00,205.19,205.19,9,205.2,205.18,205.2,17
2016-04-11 20:42:05,205.19,205.19,1,205.19,205.19,205.19,1
2016-04-11 20:42:10,205.2,205.2,1,205.2,205.2,205.2,1
2016-04-11 20:42:15,205.202,205.2,48,205.21,205.19,205.2,135
2016-04-11 20:42:20,205.2,205.2,25,205.2,205.2,205.2,46
2016-04-11 20:42:25,205.2,205.2,0,205.2,205.2,205.2,0
2016-04-11 20:42:30,205.202,205.2,3,205.21,205.2,205.2,5
2016-04-11 20:42:35,205.198,205.2,55,205.2,205.19,205.2,81
2016-04-11 20:42:40,205.2,205.2,20,205.21,205.2,205.2,53
2016-04-11 20:42:45,205.196,205.19,18,205.2,205.19,205.2,22
2016-04-11 20:42:50,205.186,205.18,29,205.19,205.18,205.19,57
2016-04-11 20:42:55,205.179,205.19,53,205.2,205.17,205.17,119
2016-04-11 20:43:00,205.205,205.21,20,205.21,205.19,205.19,27
2016-04-11 20:43:05,205.19,205.19,2,205.19,205.19,205.19,2
2016-04-11 20:43:10,205.19,205.19,2,205.19,205.19,205.19,2
2016-04-11 20:43:15,205.187,205.18,12,205.19,205.18,205.19,22
2016-04-11 20:43:20,205.177,205.17,3,205.18,205.17,205.18,3
2016-04-11 20:43:25,205.174,205.17,2,205.18,205.17,205.18,32
2016-04-11 20:43:30,205.178,205.17,28,205.18,205.17,205.17,43
2016-04-11 20:43:35,205.18,205.18,4,205.18,205.18,205.18,4
2016-04-11 20:43:40,205.197,205.19,148,205.2,205.18,205.19,273
2016-04-11 20:43:45,205.18,205.18,3,205.19,205.17,205.19,4
2016-04-11 20:43:50,205.157,205.13,178,205.17,205.13,205.17,620
2016-04-11 20:43:55,205.156,205.18,123,205.18,205.12,205.12,237
2016-04-11 20:44:00,205.166,205.16,17,205.17,205.16,205.17,26
2016-04-11 20:44:05,205.157,205.15,15,205.17,205.15,205.17,38
2016-04-11 20:44:10,205.16,205.16,5,205.16,205.16,205.16,9
2016-04-11 20:44:15,205.155,205.15,2,205.16,205.15,205.16,2
2016-04-11 20:44:20,205.157,205.16,9,205.16,205.15,205.15,34
2016-04-11 20:44:25,205.14,205.14,7,205.15,205.14,205.15,103
2016-04-11 20:44:30,205.141,205.14,6,205.15,205.14,205.14,10
2016-04-11 20:44:35,205.14,205.14,2,205.14,205.13,205.14,11
2016-04-11 20:44:40,205.134,205.15,110,205.16,205.11,205.13,196
2016-04-11 20:44:45,205.147,205.14,33,205.16,205.14,205.16,52
2016-04-11 20:44:50,205.13,205.13,9,205.13,205.12,205.13,16
2016-04-11 20:44:55,205.13,205.13,0,205.13,205.12,205.13,0
2016-04-11 20:45:00,205.139,205.14,39,205.14,205.13,205.13,70
2016-04-11 20:45:05,205.13,205.13,4,205.13,205.13,205.13,6
2016-04-11 20:45:10,205.13,205.13,1,205.13,205.13,205.13,13
2016-04-11 20:45:15,205.125,205.11,35,205.13,205.11,205.13,51
2016-04-11 20:45:20,205.1,205.1,1,205.1,205.1,205.1,1
2016-04-11 20:45:25,205.099,205.08,74,205.1,205.08,205.1,147
2016-04-11 20:45:30,205.091,205.08,49,205.1,205.08,205.09,139
2016-04-11 20:45:35,205.043,205.0,401,205.08,205.0,205.08,1110
2016-04-11 20:45:40,205.007,205.0,21,205.01,205.0,205.01,46
2016-04-11 20:45:45,205.035,205.05,93,205.05,205.0,205.0,155
2016-04-11 20:45:50,205.027,205.03,49,205.05,205.02,205.05,110
2016-04-11 20:45:55,205.062,205.08,88,205.08,205.04,205.04,207
2016-04-11 20:46:00,205.085,205.09,33,205.09,205.08,205.08,81
2016-04-11 20:46:05,205.091,205.1,20,205.1,205.08,205.08,30
2016-04-11 20:46:10,205.121,205.12,22,205.13,205.1,205.11,47
2016-04-11 20:46:15,205.139,205.15,46,205.15,205.12,205.13,88
2016-04-11 20:46:20,205.142,205.14,44,205.15,205.13,205.15,97
2016-04-11 20:46:25,205.141,205.14,41,205.15,205.14,205.14,83
2016-04-11 20:46:30,205.138,205.13,7,205.14,205.13,205.14,19
2016-04-11 20:46:35,205.125,205.12,27,205.13,205.11,205.13,145
2016-04-11 20:46:40,205.112,205.1,26,205.12,205.1,205.11,37
2016-04-11 20:46:45,205.1,205.1,27,205.11,205.09,205.1,34
2016-04-11 20:46:50,205.1,205.1,44,205.11,205.1,205.1,74
2016-04-11 20:46:55,205.13,205.11,339,205.16,205.1,205.11,905
2016-04-11 20:47:00,205.175,205.15,113,205.19,205.15,205.15,275
2016-04-11 20:47:05,205.159,205.16,7,205.16,205.15,205.16,26
2016-04-11 20:47:10,205.14,205.14,26,205.15,205.13,205.15,41
2016-04-11 20:47:15,205.143,205.15,42,205.16,205.13,205.14,82
2016-04-11 20:47:20,205.186,205.22,184,205.22,205.16,205.16,687
2016-04-11 20:47:25,205.222,205.19,95,205.24,205.19,205.22,288
2016-04-11 20:47:30,205.182,205.18,14,205.19,205.18,205.19,40
2016-04-11 20:47:35,205.185,205.19,29,205.19,205.18,205.18,72
2016-04-11 20:47:40,205.171,205.18,31,205.18,205.16,205.18,53
2016-04-11 20:47:45,205.185,205.19,19,205.19,205.17,205.18,45
2016-04-11 20:47:50,205.189,205.19,40,205.2,205.18,205.18,97
2016-04-11 20:47:55,205.183,205.19,21,205.19,205.18,205.18,133
2016-04-11 20:48:00,205.195,205.19,37,205.2,205.19,205.19,94
2016-04-11 20:48:05,205.198,205.2,84,205.2,205.19,205.2,175
2016-04-11 20:48:10,205.196,205.2,4,205.2,205.19,205.19,7
2016-04-11 20:48:15,205.177,205.18,53,205.2,205.17,205.2,95
2016-04-11 20:48:20,205.191,205.19,175,205.2,205.17,205.18,545
2016-04-11 20:48:25,205.186,205.18,20,205.19,205.18,205.19,56
2016-04-11 20:48:30,205.179,205.18,21,205.18,205.17,205.18,63
2016-04-11 20:48:35,205.17,205.16,50,205.17,205.16,205.17,145
2016-04-11 20:48:40,205.186,205.18,68,205.2,205.17,205.17,220
2016-04-11 20:48:45,205.197,205.2,31,205.21,205.18,205.18,82
2016-04-11 20:48:50,205.216,205.22,86,205.22,205.2,205.2,313
2016-04-11 20:48:55,205.218,205.23,114,205.23,205.2,205.21,309
2016-04-11 20:49:00,205.23,205.23,53,205.24,205.22,205.23,99
2016-04-11 20:49:05,205.222,205.21,47,205.23,205.21,205.23,115
2016-04-11 20:49:10,205.218,205.23,27,205.23,205.2,205.21,54
2016-04-11 20:49:15,205.229,205.23,6,205.23,205.22,205.22,25
2016-04-11 20:49:20,205.229,205.23,79,205.23,205.22,205.23,205
2016-04-11 20:49:25,205.227,205.2,7,205.23,205.2,205.23,19
2016-04-11 20:49:30,205.203,205.2,2,205.21,205.2,205.21,20
2016-04-11 20:49:35,205.21,205.22,14,205.22,205.21,205.21,27
2016-04-11 20:49:40,205.208,205.2,10,205.21,205.2,205.21,13
2016-04-11 20:49:45,205.185,205.18,56,205.21,205.18,205.2,118
2016-04-11 20:49:50,205.17,205.18,96,205.18,205.16,205.18,209
2016-04-11 20:49:55,205.175,205.15,47,205.18,205.15,205.18,79
2016-04-11 20:50:00,205.15,205.15,1,205.15,205.15,205.15,1
2016-04-11 20:50:05,205.167,205.16,27,205.17,205.16,205.16,53
2016-04-11 20:50:10,205.16,205.16,7,205.16,205.16,205.16,8
2016-04-11 20:50:15,205.151,205.15,18,205.16,205.14,205.15,29
2016-04-11 20:50:20,205.121,205.11,52,205.15,205.11,205.15,106
2016-04-11 20:50:25,205.12,205.13,72,205.13,205.11,205.12,201
2016-04-11 20:50:30,205.063,205.04,665,205.13,205.03,205.12,1807
2016-04-11 20:50:35,205.03,205.02,42,205.04,205.02,205.04,91
2016-04-11 20:50:40,204.999,205.0,88,205.01,204.99,205.01,225
2016-04-11 20:50:45,205.008,205.01,25,205.01,205.0,205.01,30
2016-04-11 20:50:50,205.02,205.01,53,205.04,205.01,205.01,152
2016-04-11 20:50:55,204.999,204.99,68,205.02,204.98,205.01,125
2016-04-11 20:51:00,204.988,204.97,226,205.01,204.97,204.99,465
2016-04-11 20:51:05,204.976,204.99,144,204.99,204.97,204.97,328
2016-04-11 20:51:10,204.978,204.99,143,204.99,204.96,204.98,252
2016-04-11 20:51:15,204.972,204.97,129,204.99,204.96,204.99,387
2016-04-11 20:51:20,204.972,205.01,569,205.02,204.95,204.97,1701
2016-04-11 20:51:25,205.008,205.0,111,205.02,205.0,205.01,202
2016-04-11 20:51:30,205.04,205.03,41,205.05,205.02,205.02,101
2016-04-11 20:51:35,205.038,205.03,55,205.05,205.03,205.03,104
2016-04-11 20:51:40,205.042,205.04,32,205.05,205.03,205.04,40
2016-04-11 20:51:45,205.03,205.03,86,205.05,205.01,205.05,132
2016-04-11 20:51:50,205.038,205.04,43,205.05,205.03,205.03,98
2016-04-11 20:51:55,205.04,205.03,51,205.04,205.03,205.04,83
2016-04-11 20:52:00,205.04,205.03,69,205.05,205.03,205.04,96
2016-04-11 20:52:05,205.028,205.03,94,205.04,205.02,205.03,198
2016-04-11 20:52:10,205.023,205.03,99,205.04,205.01,205.01,155
2016-04-11 20:52:15,205.021,205.01,106,205.04,205.01,205.04,235
2016-04-11 20:52:20,205.018,205.01,21,205.02,205.01,205.02,28
2016-04-11 20:52:25,205.02,205.02,42,205.03,205.01,205.02,73
2016-04-11 20:52:30,205.036,205.04,29,205.04,205.03,205.03,67
2016-04-11 20:52:35,205.031,205.03,77,205.04,205.02,205.03,312
2016-04-11 20:52:40,205.03,205.03,26,205.04,205.02,205.03,132
2016-04-11 20:52:45,205.024,205.02,27,205.03,205.01,205.03,141
2016-04-11 20:52:50,205.029,205.03,12,205.03,205.02,205.02,13
2016-04-11 20:52:55,205.036,205.04,20,205.04,205.03,205.03,32
2016-04-11 20:53:00,205.035,205.03,3,205.04,205.03,205.03,4
2016-04-11 20:53:05,205.043,205.05,53,205.06,205.03,205.03,103
2016-04-11 20:53:10,205.043,205.04,94,205.06,205.03,205.05,177
2016-04-11 20:53:15,205.043,205.04,64,205.05,205.04,205.04,119
2016-04-11 20:53:20,205.057,205.05,68,205.07,205.04,205.05,169
2016-04-11 20:53:25,205.052,205.05,34,205.06,205.05,205.05,45
2016-04-11 20:53:30,205.036,205.02,36,205.06,205.02,205.06,82
2016-04-11 20:53:35,205.057,205.08,270,205.08,205.02,205.02,633
2016-04-11 20:53:40,205.073,205.08,40,205.08,205.04,205.04,89
2016-04-11 20:53:45,205.107,205.15,194,205.15,205.07,205.08,468
2016-04-11 20:53:50,205.16,205.15,60,205.17,205.15,205.16,149
2016-04-11 20:53:55,205.142,205.15,75,205.16,205.13,205.15,103
2016-04-11 20:54:00,205.161,205.17,94,205.17,205.15,205.16,296
2016-04-11 20:54:05,205.158,205.16,18,205.16,205.15,205.16,26
2016-04-11 20:54:10,205.135,205.12,135,205.16,205.12,205.15,207
2016-04-11 20:54:15,205.156,205.16,227,205.18,205.12,205.12,578
2016-04-11 20:54:20,205.172,205.17,121,205.19,205.15,205.16,256
2016-04-11 20:54:25,205.222,205.25,237,205.26,205.17,205.17,628
2016-04-11 20:54:30,205.291,205.3,224,205.32,205.25,205.25,650
2016-04-11 20:54:35,205.269,205.25,333,205.31,205.23,205.3,868
2016-04-11 20:54:40,205.257,205.26,100,205.27,205.24,205.25,168
2016-04-11 20:54:45,205.29,205.3,105,205.3,205.27,205.27,221
2016-04-11 20:54:50,205.307,205.31,104,205.31,205.29,205.3,203
2016-04-11 20:54:55,205.304,205.3,47,205.31,205.29,205.31,76
2016-04-11 20:55:00,205.277,205.27,30,205.28,205.27,205.28,60
2016-04-11 20:55:05,205.276,205.28,8,205.28,205.27,205.28,18
2016-04-11 20:55:10,205.266,205.25,52,205.27,205.25,205.27,117
2016-04-11 20:55:15,205.25,205.25,0,205.26,205.25,205.25,0
2016-04-11 20:55:20,205.252,205.23,28,205.26,205.23,205.26,36
2016-04-11 20:55:25,205.234,205.23,17,205.24,205.23,205.24,32
2016-04-11 20:55:30,205.221,205.22,94,205.23,205.21,205.23,266
2016-04-11 20:55:35,205.229,205.23,29,205.24,205.22,205.23,37
2016-04-11 20:55:40,205.23,205.23,0,205.24,205.23,205.23,0
2016-04-11 20:55:45,205.224,205.23,3,205.23,205.22,205.23,5
2016-04-11 20:55:50,205.236,205.22,137,205.25,205.22,205.23,254
2016-04-11 20:55:55,205.237,205.24,77,205.25,205.23,205.23,140
2016-04-11 20:56:00,205.24,205.25,57,205.25,205.23,205.24,146
2016-04-11 20:56:05,205.244,205.24,26,205.25,205.23,205.25,73
2016-04-11 20:56:10,205.228,205.23,62,205.23,205.22,205.23,296
2016-04-11 20:56:15,205.228,205.24,53,205.24,205.22,205.23,241
2016-04-11 20:56:20,205.229,205.24,6,205.24,205.22,205.23,15
2016-04-11 20:56:25,205.23,205.22,31,205.24,205.22,205.24,87
2016-04-11 20:56:30,205.223,205.21,48,205.23,205.21,205.22,199
2016-04-11 20:56:35,205.21,205.21,9,205.21,205.21,205.21,17
2016-04-11 20:56:40,205.22,205.22,15,205.22,205.22,205.22,27
2016-04-11 20:56:45,205.218,205.23,107,205.23,205.2,205.21,202
2016-04-11 20:56:50,205.22,205.22,91,205.23,205.21,205.22,225
2016-04-11 20:56:55,205.219,205.21,42,205.22,205.21,205.22,123
2016-04-11 20:57:00,205.219,205.22,55,205.23,205.21,205.22,112
2016-04-11 20:57:05,205.211,205.21,8,205.22,205.2,205.21,10
2016-04-11 20:57:10,205.193,205.2,76,205.21,205.18,205.2,112
2016-04-11 20:57:15,205.198,205.2,40,205.21,205.19,205.21,83
2016-04-11 20:57:20,205.2,205.21,11,205.21,205.19,205.2,16
2016-04-11 20:57:25,205.193,205.19,43,205.21,205.17,205.2,79
2016-04-11 20:57:30,205.203,205.22,61,205.22,205.18,205.18,105
2016-04-11 20:57:35,205.206,205.2,115,205.22,205.19,205.2,186
2016-04-11 20:57:40,205.201,205.21,18,205.21,205.2,205.2,34
2016-04-11 20:57:45,205.203,205.21,15,205.21,205.2,205.2,25
2016-04-11 20:57:50,205.205,205.21,4,205.21,205.2,205.21,11
2016-04-11 20:57:55,205.192,205.19,88,205.21,205.18,205.2,164
2016-04-11 20:58:00,205.19,205.19,0,205.19,205.19,205.19,0
2016-04-11 20:58:05,205.202,205.21,32,205.21,205.18,205.18,62
2016-04-11 20:58:10,205.219,205.21,151,205.22,205.2,205.21,929
2016-04-11 20:58:15,205.218,205.21,105,205.23,205.2,205.2,272
2016-04-11 20:58:20,205.205,205.2,2,205.21,205.2,205.21,2
2016-04-11 20:58:25,205.188,205.17,25,205.21,205.17,205.21,39
2016-04-11 20:58:30,205.173,205.19,42,205.19,205.17,205.17,86
2016-04-11 20:58:35,205.182,205.19,12,205.19,205.18,205.18,27
2016-04-11 20:58:40,205.183,205.19,3,205.19,205.18,205.19,3
2016-04-11 20:58:45,205.181,205.17,51,205.19,205.17,205.19,123
2016-04-11 20:58:50,205.188,205.18,29,205.19,205.18,205.18,73
2016-04-11 20:58:55,205.18,205.19,20,205.19,205.17,205.19,71
2016-04-11 20:59:00,205.196,205.2,19,205.2,205.19,205.19,30
2016-04-11 20:59:05,205.197,205.2,29,205.2,205.19,205.2,56
2016-04-11 20:59:10,205.193,205.19,53,205.21,205.18,205.2,83
2016-04-11 20:59:15,205.187,205.19,11,205.19,205.18,205.18,35
2016-04-11 20:59:20,205.187,205.18,15,205.19,205.18,205.18,46
2016-04-11 20:59:25,205.177,205.18,3,205.18,205.17,205.18,10
2016-04-11 20:59:30,205.18,205.18,16,205.19,205.17,205.18,39
2016-04-11 20:59:35,205.18,205.18,1,205.18,205.18,205.18,1
2016-04-11 20:59:40,205.173,205.18,55,205.19,205.17,205.18,103
2016-04-11 20:59:45,205.184,205.17,33,205.19,205.17,205.19,79
2016-04-11 20:59:50,205.182,205.19,9,205.2,205.17,205.17,9
2016-04-11 20:59:55,205.201,205.2,52,205.21,205.19,205.2,130
